10381208;88217025;REBALANCEO CLS 1 ENGATIVA 36201;29/03/2017;;COL-CUN-BOG-ENG-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;27/02/2017;;0;0;0;PM02;18;C002;ACTI;31/03/2017;01/03/2017
10381209;88217025;REBALANCEO CLS 1 ENGATIVA 36202;29/03/2017;;COL-CUN-BOG-ENG-R-HF;;CTEC NOTP CEST DMNV KKMP NLIQ PREC;27/02/2017;;0;0;0;PM02;18;C002;ACTI;31/03/2017;01/03/2017
10381210;88217025;REBALANCEO CLS 1 ENGATIVA 36204;29/03/2017;;COL-CUN-BOG-ENG-R-HF;;CTEC NOTP CEST DMNV KKMP NLIQ PREC;27/02/2017;;0;0;0;PM02;18;C002;ACTI;31/03/2017;01/03/2017
10381211;88217025;REBALANCEO CLS 1 ENGATIVA 36203;29/03/2017;;COL-CUN-BOG-ENG-R-HF;;CTEC NOTP CEST DMNV EDET KKMP NLIQ PREC;27/02/2017;;0;0;0;PM02;18;C002;ACTI;31/03/2017;01/03/2017
10383475;88217025;CTRL PISO RUIDO CLS 6 TIM-FONT 36923;28/03/2017;;COL-CUN-BOG-TIM-R-HF;;CTEC CEST DMNV EDET KKMP NLIQ PREC;;;0;0;0;PM02;19;C002;ANUL;31/03/2017;01/03/2017
10383476;88217025;CTRL PISO RUIDO CLS 6 TIM-FONT 36921;28/03/2017;;COL-CUN-BOG-TIM-R-HF;;CTEC CEST DMNV EDET KKMP NLIQ PREC;;;0;0;0;PM02;19;C002;ANUL;31/03/2017;01/03/2017
10384395;3414919;BELLO 17919 SGTO RED PTO A PTO;29/03/2017;HFC-6D;COL-ANT-BLL-CTB-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;01/03/2017;;1.973.200;1.973.200;1.973.200;PM02;32;C001;ACTI;31/03/2017;01/03/2017
10384399;3414919;CASTILLA 18103 SGTO RED PTO A PTO;27/03/2017;HFC-6D;COL-ANT-MDE-CCT-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;02/03/2017;;1.973.200;1.973.200;1.973.200;PM02;32;C001;ACTI;31/03/2017;01/03/2017
10384401;3414919;VILLA HERMOSA 19623 SGTO RED PTO A PTO;17/03/2017;HFC-6D;COL-ANT-MDE-VHM-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;24/02/2017;;0;6.720.440;6.720.440;PM02;32;C001;ACTI;31/03/2017;01/03/2017
10384404;3414919;BELLO 17919 REBALANCEO;27/03/2017;;COL-ANT-BLL-CTB-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;27/03/2017;;0;493.300;493.300;PM02;18;C001;ACTI;31/03/2017;01/03/2017
10384408;3414919;CASTILLA 18103 REBALANCEO;27/03/2017;;COL-ANT-MDE-CCT-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;02/03/2017;;1.246.720;493.300;493.300;PM02;18;C001;ACTI;27/03/2017;01/03/2017
10384410;3414919;VILLA HERMOSA 19623 REBALANCEO;17/03/2017;;COL-ANT-MDE-VHM-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;17/02/2017;;0;493.300;493.300;PM02;18;C001;ACTI;31/03/2017;01/03/2017
10385238;3414919;BELLO 17919 CTRL_PISO_RUIDO;27/03/2017;HFC-6D;COL-ANT-BLL-CTB-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;02/03/2017;;0;1.973.200;1.973.200;PM02;19;C001;ACTI;31/03/2017;01/03/2017
10385242;3414919;CASTILLA 18103 CTRL_PISO_RUIDO;31/03/2017;HFC-6D;COL-ANT-MDE-CCT-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;02/03/2017;;0;1.973.200;1.973.200;PM02;19;C001;ACTI;31/03/2017;01/03/2017
10385244;3414919;VILLA HERMOSA 19623 CTRL_PISO_RUIDO;17/03/2017;HFC-6D;COL-ANT-MDE-VHM-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;18/02/2017;;0;1.973.200;1.973.200;PM02;19;C001;ACTI;31/03/2017;01/03/2017
10385247;3414919;COPACABANA 14526 SGTO RED PTO A PTO;27/03/2017;HFC-6D;COL-ANT-COP-CCC-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;02/03/2017;;0;1.973.200;1.973.200;PM02;32;C001;ACTI;31/03/2017;01/03/2017
10385248;3414919;ENVIGADO 10721 SGTO RED PTO A PTO;17/03/2017;HFC-6D;COL-ANT-ENV-CEN-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;23/02/2017;;0;1.973.200;1.973.200;PM02;32;C001;ACTI;31/03/2017;01/03/2017
10385249;3414919;FLORENCIA 19720 SGTO RED PTO A PTO;24/03/2017;HFC-6D;COL-ANT-MDE-CFL-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;02/03/2017;;1.973.200;1.973.200;1.973.200;PM02;32;C001;ACTI;31/03/2017;01/03/2017
10385250;3414919;ENVIGADO 10721 CTRL_PISO_RUIDO;17/03/2017;HFC-6D;COL-ANT-ENV-CEN-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;27/02/2017;;0;1.973.200;1.973.200;PM02;19;C001;ACTI;31/03/2017;01/03/2017
10385251;3414919;GIRARDOTA 12505 SGTO RED PTO A PTO;28/03/2017;HFC-6D;COL-ANT-GIR-CGI-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;02/03/2017;;1.973.200;1.973.200;1.973.200;PM02;32;C001;ACTI;31/03/2017;01/03/2017
10385258;3414919;SAN BERNARDO 15702 SGTO RED PTO A PTO;17/03/2017;HFC-6D;COL-ANT-MDE-CSB-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;16/02/2017;;0;1.973.200;1.973.200;PM02;32;C001;ACTI;31/03/2017;01/03/2017
10385261;3414919;COPACABANA 14526 REBALANCEO;31/03/2017;;COL-ANT-COP-CCC-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;02/03/2017;;0;748.032;748.032;PM02;18;C001;ACTI;31/03/2017;01/03/2017
10385262;3414919;ENVIGADO 10721 REBALANCEO;17/03/2017;;COL-ANT-ENV-CEN-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;25/02/2017;;0;748.032;748.032;PM02;18;C001;ACTI;31/03/2017;01/03/2017
10385263;3414919;FLORENCIA 19720 REBALANCEO;28/03/2017;;COL-ANT-MDE-CFL-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;15/03/2017;;935.040;1.183.920;1.183.920;PM02;18;C001;ACTI;31/03/2017;01/03/2017
10385272;3414919;SAN BERNARDO 15702 REBALANCEO;17/03/2017;;COL-ANT-MDE-CSB-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;16/02/2017;;0;748.032;748.032;PM02;18;C001;ACTI;31/03/2017;01/03/2017
10385274;3414919;SAN BERNARDO 15702 CTRL_PISO_RUIDO;17/03/2017;;COL-ANT-MDE-CSB-R-HF;;CTEC NOTP CEST KKMP NLIQ PREC;22/02/2017;;0;748.032;748.032;PM02;19;C001;ACTI;31/03/2017;01/03/2017
10385281;79592801;SGTO RED P. A P. SILENCIO 2 CLS 38526;22/03/2017;HFC-6B;COL-ATL-BAQ-NOG-R-HF;;CTEC NOTP CEST DMNV KKMP NLIQ PREC;02/03/2017;;0;0;0;PM02;32;C005;ACTI;31/03/2017;01/03/2017
